signal id;x;y;time;signal state
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29660.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29670.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29670.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29680.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29680.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29740.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29740.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29800.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29800.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29810.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29810.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29820.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29820.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29880.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29880.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29940.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29940.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29950.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29950.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29960.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29960.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30020.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30020.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30080.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30080.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30090.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30090.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30100.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30100.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30160.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30160.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30220.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30220.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30230.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30230.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30240.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30240.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30300.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30300.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30360.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30360.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30370.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30370.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30380.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30380.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30440.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30440.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30500.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30500.0;GREEN
