signal id;x;y;time;signal state
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29630.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29630.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29630.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29690.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29690.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29760.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29760.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29760.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29790.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29790.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29790.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29850.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29850.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29920.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29920.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29920.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29950.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29950.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29950.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30010.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30010.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30080.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30080.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30080.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30110.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30110.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30110.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30170.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30170.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30240.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30240.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30240.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30270.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30270.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30270.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30330.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30330.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30400.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30400.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30400.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30430.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30430.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30430.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30490.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30490.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30560.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30560.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30560.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30590.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30590.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30590.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30650.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30650.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30720.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30720.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30720.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30750.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30750.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30750.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30810.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30810.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30880.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30880.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30880.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30910.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;30910.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;30910.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;30970.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;30970.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;31040.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;31040.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;31040.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;31070.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;31070.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;31070.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;31130.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;31130.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;31200.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;31200.0;GREEN
